Latitude,Longitude,Elevation
-34.3221300,18.41978000,6.0
-34.3221400,18.41984000,6.0
-34.3221500,18.41990000,6.0
-34.3221700,18.41997000,6.0
-34.3222100,18.42003000,6.0
-34.3222300,18.42009000,5.0
-34.3222600,18.42016000,5.0
-34.3222800,18.42022000,5.0
-34.3223200,18.42026000,5.0
-34.3223500,18.42032000,5.0
-34.3223900,18.42036000,6.0
-34.3224200,18.42040000,6.0
-34.3224500,18.42046000,6.0
-34.3224800,18.42052000,7.0
-34.3225100,18.42058000,8.0
-34.3225300,18.42064000,8.0
-34.3225500,18.42069000,8.0
-34.3225900,18.42075000,8.0
-34.3226300,18.42082000,8.0
-34.3226600,18.42087000,8.0
-34.3227000,18.42092000,8.0
-34.3227500,18.42097000,8.0
-34.3227800,18.42101000,7.0
-34.3228200,18.42105000,7.0
-34.3228500,18.42111000,7.0
-34.3228800,18.42117000,7.0
-34.3229100,18.42121000,8.0
-34.3229500,18.42127000,8.0
-34.3229800,18.42131000,8.0
-34.3230000,18.42134000,8.0
-34.3230300,18.42139000,9.0
-34.3230700,18.42143000,9.0
-34.3231100,18.42147000,9.0
-34.3231600,18.42152000,9.0
-34.3232100,18.42156000,9.0
-34.3232700,18.42159000,8.0
-34.3233200,18.42162000,8.0
-34.3233900,18.42168000,8.0
-34.3234500,18.42172000,8.0
-34.3235000,18.42176000,7.0
-34.3235400,18.42181000,7.0
-34.3235900,18.42185000,7.0
-34.3236400,18.42188000,6.0
-34.3236900,18.42191000,6.0
-34.3237300,18.42192000,6.0
-34.3237800,18.42195000,6.0
-34.3238300,18.42198000,6.0
-34.3238800,18.42201000,6.0
