Latitude,Longitude,Elevation
-34.1354900,18.33306000,3.0
-34.1354700,18.33312000,3.0
-34.1353500,18.33329000,4.0
-34.1352600,18.33342000,4.0
-34.1352000,18.33368000,4.0
-34.1351900,18.33386000,5.0
-34.1352400,18.33387000,5.0
-34.1353600,18.33388000,6.0
-34.1355300,18.33395000,8.0
-34.1357400,18.33399000,8.0
-34.1357700,18.33404000,8.0
-34.1358100,18.33409000,8.0
-34.1358200,18.33415000,8.0
-34.1359300,18.33431000,9.0
-34.1359900,18.33451000,10.0
-34.1360000,18.33455000,10.0
-34.1359900,18.33452000,10.0
-34.1359800,18.33447000,10.0
-34.1359700,18.33444000,9.0
-34.1359200,18.33437000,9.0
-34.1359000,18.33429000,9.0
-34.1358100,18.33411000,8.0
-34.1356700,18.33394000,8.0
-34.1354600,18.33390000,7.0
-34.1353600,18.33385000,6.0
-34.1351800,18.33384000,5.0
-34.1349900,18.33384000,4.0
-34.1348000,18.33383000,1.0
-34.1346400,18.33391000,1.0
-34.1344500,18.33401000,1.0
-34.1342900,18.33413000,1.0
-34.1343200,18.33427000,3.0
-34.1343000,18.33433000,4.0
-34.1341700,18.33438000,5.0
-34.1341300,18.33440000,5.0
-34.1340900,18.33443000,5.0
-34.1340600,18.33449000,5.0
-34.1340000,18.33449000,3.0
-34.1339500,18.33450000,2.0
-34.1339200,18.33450000,2.0
-34.1338400,18.33452000,1.0
-34.1336700,18.33460000,1.0
-34.1335700,18.33466000,1.0
-34.1335400,18.33469000,1.0
-34.1334600,18.33474000,1.0
-34.1332700,18.33480000,2.0
-34.1332500,18.33482000,2.0
-34.1331400,18.33488000,2.0
-34.1329200,18.33498000,1.0
-34.1327300,18.33510000,2.0
-34.1327000,18.33513000,2.0
-34.1326000,18.33517000,1.0
-34.1325700,18.33520000,1.0
-34.1325100,18.33528000,1.0
-34.1324800,18.33531000,1.0
-34.1324300,18.33533000,1.0
-34.1323700,18.33534000,2.0
-34.1323100,18.33535000,2.0
-34.1321600,18.33543000,4.0
-34.1320700,18.33545000,4.0
-34.1320000,18.33546000,4.0
-34.1318500,18.33553000,4.0
-34.1317900,18.33557000,3.0
-34.1316400,18.33564000,2.0
-34.1315000,18.33575000,3.0
-34.1314800,18.33578000,4.0
-34.1314500,18.33579000,4.0
-34.1313800,18.33583000,4.0
-34.1312900,18.33591000,5.0
-34.1312000,18.33598000,5.0
-34.1311800,18.33600000,5.0
-34.1310900,18.33605000,4.0
-34.1310500,18.33609000,4.0
-34.1309800,18.33612000,4.0
-34.1309300,18.33619000,4.0
-34.1308900,18.33624000,4.0
-34.1308500,18.33628000,4.0
-34.1307800,18.33633000,4.0
-34.1306300,18.33636000,4.0
-34.1305600,18.33639000,4.0
-34.1304700,18.33647000,4.0
-34.1304600,18.33649000,4.0
-34.1304100,18.33654000,5.0
-34.1303900,18.33658000,5.0
-34.1302900,18.33663000,5.0
-34.1302700,18.33666000,5.0
-34.1301500,18.33674000,6.0
-34.1300200,18.33686000,6.0
-34.1298900,18.33699000,5.0
-34.1298500,18.33713000,4.0
-34.1298400,18.33719000,4.0
-34.1298600,18.33726000,4.0
-34.1299800,18.33743000,4.0
-34.1300300,18.33747000,5.0
-34.1300600,18.33753000,5.0
-34.1301000,18.33773000,5.0
-34.1301000,18.33781000,5.0
-34.1301200,18.33803000,6.0
-34.1303300,18.33809000,8.0
-34.1303600,18.33812000,8.0
-34.1303800,18.33815000,8.0
-34.1303900,18.33821000,8.0
-34.1304200,18.33822000,8.0
-34.1304500,18.33822000,8.0
-34.1304200,18.33821000,8.0
-34.1303700,18.33820000,8.0
-34.1303600,18.33828000,8.0
-34.1303500,18.33833000,8.0
-34.1303300,18.33838000,8.0
-34.1303100,18.33853000,7.0
-34.1302000,18.33877000,7.0
-34.1301400,18.33879000,7.0
-34.1300600,18.33876000,7.0
-34.1299500,18.33861000,7.0
-34.1298800,18.33860000,7.0
-34.1298300,18.33860000,7.0
-34.1297000,18.33859000,7.0
-34.1296700,18.33860000,7.0
-34.1294200,18.33862000,7.0
-34.1292900,18.33878000,7.0
-34.1292800,18.33898000,7.0
-34.1293600,18.33923000,7.0
-34.1293700,18.33934000,7.0
-34.1292600,18.33952000,8.0
-34.1290900,18.33970000,10.0
-34.1289000,18.33985000,11.0
-34.1287900,18.33994000,11.0
-34.1286600,18.34018000,10.0
-34.1285800,18.34023000,9.0
-34.1284600,18.34023000,9.0
-34.1283900,18.34023000,8.0
-34.1283600,18.34022000,8.0
-34.1283200,18.34022000,8.0
-34.1282900,18.34021000,8.0
-34.1282500,18.34020000,8.0
-34.1279800,18.34017000,7.0
-34.1279500,18.34015000,7.0
-34.1278800,18.34011000,6.0
-34.1278200,18.34000000,6.0
-34.1277800,18.33997000,5.0
-34.1277600,18.33995000,4.0
-34.1277000,18.33992000,3.0
-34.1276500,18.33991000,2.0
-34.1276000,18.33988000,2.0
-34.1275000,18.33986000,1.0
-34.1274900,18.33983000,1.0
-34.1274400,18.33978000,1.0
-34.1272600,18.33975000,1.0
-34.1272100,18.33974000,1.0
-34.1271700,18.33975000,1.0
-34.1271400,18.33975000,1.0
-34.1271000,18.33980000,1.0
-34.1270500,18.33991000,1.0
-34.1270300,18.33995000,1.0
-34.1270200,18.33999000,1.0
-34.1270200,18.34013000,1.0
-34.1270600,18.34014000,1.0
-34.1270000,18.34015000,1.0
-34.1270100,18.34019000,1.0
-34.1270300,18.34021000,1.0
-34.1270600,18.34031000,1.0
-34.1270700,18.34035000,1.0
-34.1271000,18.34057000,1.0
-34.1271000,18.34062000,1.0
-34.1271100,18.34065000,1.0
-34.1271200,18.34069000,1.0
-34.1271400,18.34076000,1.0
-34.1271400,18.34082000,1.0
-34.1271600,18.34092000,1.0
-34.1271800,18.34097000,1.0
-34.1272200,18.34124000,1.0
-34.1272300,18.34129000,1.0
-34.1272800,18.34139000,2.0
-34.1273600,18.34159000,4.0
-34.1274100,18.34180000,3.0
-34.1274300,18.34185000,2.0
-34.1274600,18.34194000,1.0
-34.1274800,18.34199000,1.0
-34.1275100,18.34208000,1.0
-34.1275500,18.34213000,2.0
-34.1275700,18.34218000,2.0
-34.1275900,18.34226000,2.0
-34.1276100,18.34231000,3.0
-34.1277100,18.34241000,4.0
-34.1277300,18.34243000,5.0
-34.1277400,18.34246000,5.0
-34.1277600,18.34249000,5.0
-34.1278100,18.34257000,5.0
-34.1278500,18.34275000,3.0
-34.1279200,18.34278000,4.0
-34.1280200,18.34283000,5.0
-34.1280800,18.34287000,6.0
-34.1281200,18.34289000,6.0
-34.1281500,18.34292000,6.0
-34.1281600,18.34296000,6.0
-34.1281600,18.34299000,5.0
-34.1281600,18.34306000,4.0
-34.1281800,18.34309000,4.0
-34.1283600,18.34312000,8.0
-34.1284100,18.34315000,7.0
-34.1284900,18.34317000,7.0
-34.1285700,18.34321000,7.0
-34.1286000,18.34323000,7.0
-34.1286500,18.34326000,7.0
-34.1286900,18.34329000,7.0
-34.1287400,18.34331000,7.0
-34.1287800,18.34332000,7.0
-34.1288800,18.34335000,7.0
-34.1289400,18.34337000,7.0
-34.1290300,18.34345000,7.0
-34.1291000,18.34368000,5.0
-34.1291600,18.34384000,2.0
-34.1291700,18.34391000,1.0
-34.1291600,18.34395000,1.0
-34.1291700,18.34399000,1.0
-34.1291700,18.34406000,1.0
-34.1291700,18.34411000,1.0
-34.1292000,18.34415000,1.0
-34.1293500,18.34430000,3.0
-34.1294300,18.34442000,1.0
-34.1295100,18.34447000,2.0
-34.1295700,18.34461000,1.0
-34.1295900,18.34468000,1.0
-34.1295800,18.34476000,1.0
-34.1295600,18.34485000,1.0
-34.1295100,18.34491000,1.0
-34.1294300,18.34499000,1.0
-34.1294200,18.34502000,1.0
-34.1294100,18.34512000,1.0
-34.1293700,18.34516000,1.0
-34.1293000,18.34520000,1.0
-34.1292700,18.34522000,1.0
-34.1292500,18.34524000,1.0
-34.1292300,18.34527000,1.0
-34.1291700,18.34533000,1.0
-34.1291500,18.34536000,1.0
-34.1291100,18.34537000,1.0
-34.1290800,18.34538000,1.0
-34.1289600,18.34540000,1.0
-34.1289100,18.34544000,1.0
-34.1287200,18.34551000,1.0
-34.1285800,18.34554000,1.0
-34.1285400,18.34557000,1.0
-34.1283700,18.34563000,1.0
-34.1282700,18.34570000,1.0
-34.1281100,18.34581000,1.0
-34.1280100,18.34586000,1.0
-34.1279300,18.34591000,1.0
-34.1277400,18.34600000,1.0
-34.1276900,18.34604000,1.0
-34.1276300,18.34608000,1.0
-34.1275700,18.34612000,1.0
-34.1273900,18.34621000,1.0
-34.1273300,18.34624000,1.0
-34.1272800,18.34628000,1.0
-34.1271200,18.34636000,1.0
-34.1269200,18.34647000,1.0
-34.1268600,18.34650000,1.0
-34.1266900,18.34662000,1.0
-34.1265300,18.34671000,1.0
-34.1263400,18.34682000,1.0
-34.1262900,18.34684000,1.0
-34.1262400,18.34686000,1.0
-34.1262000,18.34689000,1.0
-34.1261300,18.34692000,1.0
-34.1260800,18.34696000,1.0
-34.1260000,18.34701000,1.0
-34.1259500,18.34704000,1.0
-34.1258600,18.34708000,1.0
-34.1257100,18.34718000,1.0
-34.1256500,18.34723000,1.0
-34.1255300,18.34728000,1.0
-34.1253800,18.34737000,1.0
-34.1242200,18.34841000,1.0
-34.1242200,18.34845000,1.0
-34.1242300,18.34848000,1.0
-34.1242600,18.34853000,1.0
-34.1242400,18.34857000,1.0
-34.1242100,18.34859000,1.0
-34.1241400,18.34864000,1.0
-34.1240900,18.34868000,1.0
-34.1240300,18.34873000,1.0
-34.1239600,18.34878000,1.0
-34.1239200,18.34882000,1.0
-34.1238800,18.34885000,1.0
-34.1238200,18.34890000,1.0
-34.1237500,18.34892000,1.0
-34.1237200,18.34893000,1.0
-34.1236800,18.34896000,1.0
-34.1236600,18.34899000,1.0
-34.1236300,18.34902000,1.0
-34.1235900,18.34905000,1.0
-34.1235500,18.34907000,1.0
-34.1235000,18.34908000,1.0
-34.1234700,18.34911000,1.0
-34.1234100,18.34914000,1.0
-34.1233800,18.34918000,1.0
-34.1233300,18.34921000,1.0
-34.1232200,18.34926000,1.0
-34.1230900,18.34933000,1.0
-34.1230200,18.34935000,1.0
-34.1229600,18.34938000,1.0
-34.1229400,18.34939000,1.0
-34.1228300,18.34946000,1.0
-34.1228000,18.34948000,1.0
-34.1227100,18.34953000,1.0
-34.1226000,18.34958000,1.0
-34.1224200,18.34966000,1.0
-34.1223400,18.34970000,1.0
-34.1222800,18.34973000,1.0
-34.1222600,18.34975000,1.0
-34.1222300,18.34976000,1.0
-34.1220900,18.34980000,1.0
-34.1220700,18.34982000,1.0
-34.1219800,18.34985000,1.0
-34.1219300,18.34987000,1.0
-34.1218200,18.34990000,1.0
-34.1217500,18.34993000,1.0
-34.1216800,18.34995000,1.0
-34.1215900,18.35000000,1.0
-34.1214100,18.35006000,1.0
-34.1213100,18.35014000,1.0
-34.1212800,18.35016000,1.0
-34.1212300,18.35017000,1.0
-34.1212100,18.35019000,1.0
-34.1211100,18.35025000,1.0
-34.1209200,18.35034000,1.0
-34.1208000,18.35040000,1.0
-34.1207100,18.35045000,1.0
-34.1206300,18.35048000,1.0
-34.1205000,18.35056000,1.0
-34.1204300,18.35060000,1.0
-34.1202300,18.35071000,1.0
-34.1200600,18.35078000,1.0
-34.1199400,18.35083000,1.0
-34.1197900,18.35090000,1.0
-34.1197100,18.35093000,1.0
-34.1196500,18.35095000,1.0
-34.1196200,18.35096000,1.0
-34.1195900,18.35099000,1.0
-34.1193900,18.35110000,1.0
-34.1192700,18.35117000,1.0
-34.1192300,18.35119000,1.0
-34.1191000,18.35123000,1.0
-34.1189200,18.35129000,1.0
-34.1188900,18.35132000,1.0
-34.1187400,18.35142000,1.0
-34.1186800,18.35144000,1.0
-34.1185800,18.35149000,1.0
-34.1185000,18.35154000,1.0
-34.1184300,18.35162000,1.0
-34.1182900,18.35168000,1.0
-34.1181500,18.35175000,1.0
-34.1181000,18.35178000,1.0
-34.1180500,18.35181000,1.0
-34.1180300,18.35182000,1.0
-34.1179600,18.35186000,1.0
-34.1177600,18.35193000,1.0
-34.1176500,18.35198000,1.0
-34.1175800,18.35200000,1.0
-34.1175300,18.35202000,1.0
-34.1173400,18.35207000,1.0
-34.1172600,18.35208000,1.0
-34.1171600,18.35212000,1.0
-34.1171200,18.35214000,1.0
-34.1169700,18.35215000,1.0
-34.1169000,18.35217000,1.0
-34.1168700,18.35219000,1.0
-34.1166800,18.35224000,1.0
-34.1165400,18.35226000,1.0
-34.1164700,18.35227000,1.0
-34.1164200,18.35228000,1.0
-34.1163600,18.35229000,1.0
-34.1162800,18.35230000,1.0
-34.1161600,18.35232000,1.0
-34.1161000,18.35233000,1.0
-34.1160500,18.35235000,1.0
-34.1158400,18.35236000,1.0
-34.1156500,18.35237000,1.0
-34.1154700,18.35239000,1.0
-34.1153100,18.35242000,1.0
-34.1151600,18.35244000,1.0
-34.1150900,18.35245000,1.0
-34.1149000,18.35245000,1.0
-34.1147500,18.35245000,1.0
-34.1147200,18.35245000,1.0
-34.1146800,18.35246000,1.0
-34.1144700,18.35247000,1.0
-34.1143100,18.35247000,1.0
-34.1142700,18.35248000,1.0
-34.1142400,18.35248000,1.0
-34.1141400,18.35248000,1.0
-34.1141100,18.35249000,1.0
-34.1140000,18.35251000,1.0
-34.1139500,18.35252000,1.0
-34.1138700,18.35253000,1.0
-34.1138500,18.35253000,1.0
-34.1137900,18.35254000,1.0
-34.1137400,18.35255000,1.0
-34.1136800,18.35256000,1.0
-34.1136300,18.35258000,1.0
-34.1135700,18.35259000,1.0
-34.1135300,18.35260000,1.0
-34.1134800,18.35261000,1.0
-34.1134500,18.35262000,1.0
-34.1134200,18.35264000,1.0
-34.1131900,18.35268000,1.0
-34.1130300,18.35270000,1.0
-34.1129300,18.35271000,1.0
-34.1129100,18.35272000,1.0
-34.1128400,18.35272000,1.0
-34.1127200,18.35273000,1.0
-34.1126900,18.35273000,1.0
-34.1126600,18.35274000,1.0
-34.1125800,18.35276000,1.0
-34.1124200,18.35277000,1.0
-34.1123500,18.35278000,1.0
-34.1123200,18.35279000,1.0
-34.1122100,18.35281000,1.0
-34.1121800,18.35284000,1.0
-34.1121600,18.35290000,1.0
-34.1121200,18.35290000,1.0
-34.1120700,18.35290000,1.0
-34.1120400,18.35290000,1.0
-34.1118700,18.35292000,1.0
-34.1116800,18.35293000,1.0
-34.1115000,18.35296000,1.0
-34.1114200,18.35298000,1.0
-34.1113200,18.35300000,1.0
-34.1112900,18.35302000,1.0
-34.1112500,18.35304000,1.0
-34.1110400,18.35306000,1.0
-34.1108800,18.35309000,1.0
-34.1108100,18.35309000,1.0
-34.1107400,18.35311000,1.0
-34.1107000,18.35311000,1.0
-34.1106400,18.35313000,1.0
-34.1105900,18.35314000,1.0
-34.1105600,18.35315000,1.0
-34.1104800,18.35317000,1.0
-34.1103000,18.35322000,1.0
-34.1102100,18.35324000,1.0
-34.1101700,18.35325000,1.0
-34.1099900,18.35327000,1.0
-34.1098500,18.35329000,1.0
-34.1096600,18.35332000,1.0
-34.1095000,18.35336000,1.0
-34.1093500,18.35337000,1.0
-34.1093200,18.35338000,1.0
-34.1092500,18.35339000,1.0
-34.1091200,18.35341000,1.0
-34.1090500,18.35342000,1.0
-34.1089000,18.35346000,1.0
-34.1088600,18.35348000,1.0
-34.1088300,18.35349000,1.0
-34.1086600,18.35351000,1.0
-34.1084400,18.35354000,1.0
-34.1083100,18.35359000,1.0
-34.1081000,18.35363000,1.0
-34.1080200,18.35365000,1.0
-34.1078700,18.35366000,1.0
-34.1078400,18.35367000,1.0
-34.1077100,18.35369000,1.0
-34.1076600,18.35371000,1.0
-34.1076200,18.35372000,1.0
-34.1075600,18.35375000,1.0
-34.1073500,18.35376000,1.0
-34.1071800,18.35378000,1.0
-34.1071200,18.35380000,1.0
-34.1070700,18.35381000,1.0
-34.1068900,18.35383000,1.0
-34.1066800,18.35385000,1.0
-34.1064400,18.35390000,1.0
-34.1062800,18.35392000,1.0
-34.1062300,18.35394000,1.0
-34.1060600,18.35395000,1.0
-34.1058500,18.35396000,1.0
-34.1056600,18.35397000,1.0
-34.1054100,18.35398000,1.0
-34.1052200,18.35399000,1.0
-34.1050400,18.35400000,1.0
-34.1049900,18.35402000,1.0
-34.1049700,18.35404000,1.0
-34.1048800,18.35408000,1.0
-34.1048200,18.35410000,1.0
-34.1047600,18.35414000,1.0
-34.1047300,18.35418000,1.0
-34.1046900,18.35420000,1.0
-34.1046200,18.35422000,1.0
-34.1044100,18.35427000,1.0
-34.1042300,18.35429000,1.0
-34.1040800,18.35432000,1.0
-34.1038900,18.35434000,1.0
-34.1038200,18.35436000,1.0
-34.1037400,18.35438000,1.0
-34.1035500,18.35440000,1.0
-34.1035200,18.35440000,1.0
-34.1034800,18.35442000,1.0
-34.1033100,18.35444000,1.0
-34.1031000,18.35445000,1.0
-34.1028800,18.35446000,1.0
-34.1027200,18.35448000,1.0
-34.1025300,18.35448000,1.0
-34.1022700,18.35449000,1.0
-34.1021100,18.35448000,1.0
-34.1020100,18.35448000,1.0
-34.1018100,18.35448000,1.0
-34.1016300,18.35447000,1.0
-34.1014200,18.35446000,1.0
-34.1011800,18.35445000,1.0
-34.1009900,18.35444000,1.0
-34.1008600,18.35443000,1.0
-34.1008100,18.35442000,1.0
-34.1007300,18.35441000,1.0
-34.1006400,18.35440000,1.0
-34.1006000,18.35440000,1.0
-34.1004200,18.35438000,1.0
-34.1003000,18.35436000,1.0
-34.1001600,18.35435000,1.0
-34.1001000,18.35435000,1.0
-34.1000600,18.35434000,1.0
-34.1000200,18.35434000,1.0
-34.0998100,18.35434000,1.0
-34.0997800,18.35434000,1.0
-34.0997500,18.35434000,1.0
-34.0995400,18.35434000,1.0
-34.0993200,18.35434000,1.0
-34.0991100,18.35432000,1.0
-34.0989200,18.35431000,1.0
-34.0988800,18.35429000,1.0
-34.0988500,18.35430000,1.0
-34.0988100,18.35429000,1.0
-34.0987200,18.35426000,1.0
-34.0986900,18.35425000,1.0
-34.0985100,18.35420000,1.0
-34.0982900,18.35417000,1.0
-34.0980800,18.35416000,1.0
-34.0979400,18.35415000,1.0
-34.0979100,18.35414000,1.0
-34.0978800,18.35413000,1.0
-34.0978200,18.35412000,1.0
-34.0975700,18.35408000,4.0
-34.0973900,18.35406000,7.0
-34.0972500,18.35402000,9.0
-34.0971800,18.35402000,11.0
-34.0971400,18.35402000,11.0
-34.0971000,18.35402000,12.0
-34.0971000,18.35405000,12.0
-34.0970800,18.35407000,13.0
-34.0970500,18.35407000,13.0
-34.0970200,18.35408000,14.0
-34.0970000,18.35410000,14.0
-34.0970400,18.35407000,13.0
-34.0970700,18.35404000,13.0
-34.0970900,18.35401000,12.0
-34.0970600,18.35400000,12.0
-34.0970800,18.35403000,12.0
-34.0970600,18.35406000,13.0
-34.0970700,18.35402000,12.0
-34.0971100,18.35404000,12.0
-34.0972200,18.35412000,10.0
-34.0972400,18.35421000,10.0
-34.0972600,18.35423000,10.0
-34.0972800,18.35427000,10.0
-34.0972900,18.35441000,10.0
-34.0972900,18.35445000,11.0
-34.0972900,18.35461000,11.0
-34.0972800,18.35471000,11.0
-34.0972700,18.35496000,12.0
-34.0972700,18.35513000,13.0
-34.0972700,18.35518000,13.0
-34.0972800,18.35538000,14.0
-34.0972900,18.35545000,15.0
-34.0973400,18.35559000,15.0
-34.0974100,18.35580000,15.0
-34.0974300,18.35585000,14.0
-34.0974500,18.35586000,14.0
-34.0975400,18.35604000,12.0
-34.0976000,18.35612000,11.0
-34.0976200,18.35616000,11.0
-34.0976000,18.35623000,12.0
-34.0975500,18.35635000,13.0
-34.0974900,18.35640000,15.0
-34.0974500,18.35641000,16.0
-34.0974100,18.35643000,17.0
-34.0973900,18.35649000,19.0
-34.0973700,18.35654000,20.0
-34.0973100,18.35655000,22.0
-34.0972600,18.35660000,24.0
-34.0971900,18.35667000,27.0
-34.0971000,18.35682000,31.0
-34.0970900,18.35690000,31.0
-34.0970600,18.35703000,32.0
-34.0970400,18.35711000,33.0
-34.0970800,18.35717000,32.0
-34.0971000,18.35727000,31.0
-34.0970900,18.35743000,31.0
-34.0971000,18.35754000,31.0
-34.0970600,18.35771000,32.0
-34.0969700,18.35777000,34.0
-34.0969400,18.35796000,36.0
-34.0968800,18.35812000,39.0
-34.0967200,18.35819000,44.0
-34.0966900,18.35819000,45.0
-34.0966500,18.35817000,46.0
-34.0966200,18.35816000,47.0
-34.0966100,18.35808000,48.0
-34.0966000,18.35793000,48.0
-34.0965900,18.35787000,49.0
-34.0965800,18.35782000,49.0
-34.0965600,18.35774000,50.0
-34.0965300,18.35767000,51.0
-34.0964500,18.35763000,54.0
-34.0964300,18.35759000,55.0
-34.0964100,18.35757000,56.0
-34.0963700,18.35761000,57.0
-34.0963300,18.35763000,59.0
-34.0962400,18.35756000,63.0
-34.0962100,18.35755000,64.0
-34.0962400,18.35756000,63.0
-34.0962900,18.35767000,60.0
-34.0963200,18.35785000,59.0
-34.0963200,18.35801000,58.0
-34.0963200,18.35816000,58.0
-34.0963200,18.35837000,57.0
-34.0963200,18.35853000,55.0
-34.0962900,18.35871000,55.0
-34.0962800,18.35876000,55.0
-34.0962600,18.35878000,56.0
-34.0962900,18.35876000,55.0
-34.0963100,18.35873000,54.0
-34.0962800,18.35880000,55.0
-34.0963000,18.35873000,55.0
-34.0963100,18.35868000,55.0
-34.0963300,18.35848000,55.0
-34.0964000,18.35833000,54.0
-34.0964600,18.35818000,53.0
-34.0965800,18.35791000,49.0
-34.0967000,18.35772000,44.0
-34.0967600,18.35745000,41.0
-34.0967600,18.35718000,42.0
-34.0968000,18.35701000,41.0
-34.0968400,18.35669000,40.0
-34.0968500,18.35626000,34.0
-34.0968400,18.35617000,34.0
-34.0968200,18.35591000,32.0
-34.0967400,18.35566000,32.0
-34.0967300,18.35557000,32.0
-34.0967000,18.35557000,33.0
-34.0966300,18.35557000,35.0
-34.0965400,18.35557000,38.0
-34.0964700,18.35563000,41.0
-34.0964300,18.35564000,43.0
-34.0963900,18.35572000,45.0
-34.0963700,18.35578000,47.0
-34.0963400,18.35581000,49.0
-34.0962500,18.35584000,52.0
-34.0962100,18.35586000,54.0
-34.0961900,18.35593000,55.0
-34.0961600,18.35595000,56.0
-34.0961500,18.35601000,57.0
-34.0961500,18.35605000,58.0
