"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-01-04","0.03",,"67","93","62"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-01-07","0.10",,"74","92","66"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-01-08","0.00",,"81","94","69"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-01-10","0.19",,"83","97","72"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-01-11","0.54",,"67",,"64"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-01-15","0.06",,"70","91","68"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-01-16","0.09",,"73","80","68"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-01-17",,,"79","90","68"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-01-18","0.33",,"75","90","67"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-01-19","0.50",,"67","86","65"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-01-20","0.06",,"75","92","64"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-01-22","0.01",,"68","76","62"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-01-23","0.00",,"74","89","62"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-01-24","0.01",,"80","97","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-01-25",,,"75","97","66"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-01-26",,,"71","85","67"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-01-27","0.55",,"76","90","66"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-01-28","0.75",,"69","90","66"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-01-29","0.01",,"70","78","64"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-01","0.37",,"69","81","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-02","0.00",,"71","83","63"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-03",,,"77","92","63"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-05","0.19",,"62",,
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-06","0.62",,"60","86","31"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-07","0.37",,"73","100","50"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-08","0.03",,"75","87","67"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-09","0.01",,"77","87","68"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-10",,,"77","87","69"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-12","0.88",,"74","83","67"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-13","0.01",,"73","100","67"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-16","0.04",,"70","84","66"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-17","0.01",,"71","82","64"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-18","0.21",,"75","88","66"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-19","0.23",,"77","92","62"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-21","0.01",,"65","89","59"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-23",,,"73","89","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-24",,,"71","89","65"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-25",,,"74","85","66"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-26",,,"78","94","64"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-02-28","0.99",,"76","93","64"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-03-01","0.16",,"66","93","63"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-03-02","0.17",,"67","78","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-03-04",,,"70","82","64"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-03-05",,,"74","87","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-03-06",,,"76","89","64"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-03-07","0.15",,"74","89","69"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-03-08","0.01",,"78","92","63"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-03-09",,,"71","92","62"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-03-10","0.06",,"61","83","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-03-11","0.01",,"63","70","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-03-12","0.00",,"66","74","61"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-03-13",,,"65","77","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-03-14",,,"63","77","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-03-15",,,"67","76","59"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-04-27",,,"65","80","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-04-29",,,"63","85","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-04-30",,,"65","75","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-01",,,"64","80","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-02",,,"65","83","50"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-03",,,"66","84","52"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-04",,,"61","84","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-05",,,"53","76","45"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-06",,,"52","68","41"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-07",,,"59","73","44"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-08",,,"63","78","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-09",,,"65","80","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-10",,,"58","80","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-11","0.35",,"56","62","52"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-12","0.31",,"55","70","44"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-13","0.01",,"58","72","45"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-14","0.01",,"61","77","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-15","0.00",,"63","80","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-16",,,"64","81","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-17",,,"58","81","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-18",,,"56","67","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-19",,,"59","72","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-20",,,"59","76","46"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-21",,,"59","78","46"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-22",,,"60","78","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-23",,,"60","79","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-24",,,"61","79","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-25",,,"60","80","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-26",,,"62","82","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-27",,,"65","82","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-28",,,"60","82","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-29",,,"61","70","50"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-30",,,"64","80","50"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-05-31",,,"59","80","45"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-01",,,"69","84","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-02",,,"74","85","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-03",,,"70","85","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-04",,,"59","80","42"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-05",,,"57","79","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-06",,,"56","70","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-07",,,"62","84","41"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-08",,,"69","84","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-09",,,"56","81","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-10",,,"46","69","37"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-11",,,"51","76","33"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-12",,,"55","82","35"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-13",,,"58","82","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-14",,,"56","79","40"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-15",,,"58","79","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-16",,,"50","68","41"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-17",,,"50","67","41"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-18",,,"52","69","35"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-19",,,"58","73","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-20",,,"55","75","40"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-21",,,"59","79","40"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-22",,,"60","79","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-23",,,"56","77","44"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-24",,,"60","82","41"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-25",,,"64","82","46"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-28",,,"55","64","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-29",,,"60","76","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2013-06-30",,,"60","79","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-01","2.24",,"60","64","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-02",,,"60","68","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-03","0.12",,"68","76","58"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-04","0.02",,"55","66","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-05","0.02",,"55","61","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-06","0.13",,"56","61","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-07","0.02",,"54","61","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-08",,,"58","65","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-09","0.04",,"64","74","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-10","0.04",,"66","74","64"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-11","0.00",,"67","72","64"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-12","0.14",,"61","72","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-13","0.16",,"50","65","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-14","0.00",,"64","71","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-15","0.18",,"66","71","64"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-16","0.02",,"59","71","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-17","0.01",,"58","64","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-18","1.92",,"60","67","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-19","0.32",,"59","67","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-20","0.02",,"69","74","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-21","0.45",,"64","74","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-22","0.49",,"57","68","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-23","0.03",,"59","64","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-24","0.00",,"57","64","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-25",,,"60","64","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-26","0.03",,"59","65","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-27","0.07",,"64","70","58"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-28","0.47",,"63","70","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-29","0.51",,"57","65","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-30","0.18",,"57","65","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-01-31","0.22",,"56","64","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-01","0.00",,"56","62","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-02",,,"58","64","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-08","0.01",,"60","68","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-09","0.13",,"62","69","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-10","0.18",,"54","69","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-11","0.16",,"55","65","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-12","0.09",,"53","65","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-13","0.08",,"54","59","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-14","0.00",,"60","69","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-15","2.02",,"66","69","62"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-16","0.01",,"59","68","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-17",,,"54","62","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-18","0.01",,"58","63","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-19","0.09",,"63","68","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-20","0.14",,"60","70","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-21","0.16",,"55","65","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-22","0.00",,"61","70","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-23","0.04",,"68","73","60"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-24","0.02",,"57","73","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-25","0.06",,"56","65","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-26","0.72",,"51","62","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-27","0.74",,"53","58","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-02-28","0.02",,"66","73","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-01","0.06",,"66","73","62"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-02","0.10",,"61","69","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-03","0.01",,"59","65","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-04","0.02",,"58","65","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-05","0.00",,"60","65","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-06","0.39",,"62","67","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-07","0.55",,"56","67","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-08","1.60",,"62","72","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-09","1.65",,"65","74","61"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-10","0.00",,"63","74","58"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-11",,,"63","71","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-12",,,"66","70","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-13","0.09",,"66","70","64"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-14","1.45",,"62","69","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-15","0.09",,"54","69","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-16","0.40",,"60","66","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-17","0.00",,"58","62","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-18","1.13",,"57","62","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-19","0.06",,"58","67","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-20","0.02",,"53","60","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-21","0.01",,"54","60","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-22","0.00",,"49","60","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-23","0.00",,"51","56","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-24",,,"54","59","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-25","0.69",,"58","62","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-26","0.06",,"52","62","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-27","0.06",,"47","59","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-28","0.00",,"50","54","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-29",,,"57","62","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-30","0.42",,"59","64","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-03-31","0.02",,"54","64","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-01","0.26",,"58","65","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-02","0.50",,"61","65","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-03","0.54",,"52","65","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-05","0.04",,"54","59","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-06","0.01",,"54","59","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-07","0.05",,"53","58","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-08","0.06",,"53","58","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-09","0.00",,"56","59","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-10","1.20",,"60","67","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-11","1.23",,"58","67","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-12","0.07",,"60","65","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-13","0.14",,"56","65","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-14","0.01",,"59","63","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-15","0.01",,"52","63","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-16",,,"49","53","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-17",,,"49","52","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-18","1.61",,"57","59","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-19","0.05",,"63","67","58"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-20","0.02",,"61","67","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-21","0.23",,"59","64","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-22","0.97",,"57","63","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-23","0.02",,"51","62","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-24","0.21",,"56","59","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-25","0.01",,"57","61","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-26","0.02",,"58","61","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-27","0.11",,"53","61","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-28","0.22",,"58","60","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-29","0.54",,"53","60","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-04-30","0.13",,"46","56","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-01","0.24",,"46","51","42"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-02","0.08",,"49","54","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-03","0.04",,"56","60","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-04","1.89",,"57","61","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-05","0.20",,"56","59","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-06","0.00",,"55","61","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-07","0.91",,"59","63","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-08","0.51",,"58","61","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-09","0.08",,"54","59","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-10","2.24",,"60","62","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-11","0.63",,"53","61","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-12","0.04",,"50","54","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-13","0.00",,"54","58","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-14","0.08",,"52","58","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-15","0.08",,"53","60","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-16","0.00",,"61","66","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-17","0.00",,"62","66","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-18","0.67",,"53","63","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-19","0.00",,"52","58","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-20",,,"51","58","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-21",,,"50","53","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-22",,,"49","52","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-23","0.71",,"54","57","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-24","0.47",,"50","57","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-25","0.28",,"48","52","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-26","0.71",,"49","53","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-27","0.04",,"51","53","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-28","0.31",,"53","56","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-29","0.02",,"53","57","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-30","0.39",,"46","56","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-05-31","0.04",,"45","49","42"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-06-01","0.02",,"45","49","42"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-06-02","0.04",,"49","52","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-06-03","0.00",,"54","55","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-06-04","0.16",,"53","57","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-06-05","0.16",,"55","61","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-06-06","0.31",,"57","63","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-06-07","0.01",,"52","63","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-06-08","0.01",,"58","63","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-06-09","0.39",,"58","63","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-06-10","0.75",,"53","60","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-06-11","0.08",,"52","56","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-06-12","0.08",,"53","57","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-06-13","0.04",,"54","58","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-06-14","0.08",,"58","61","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-06-15","0.20",,"59","64","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-06-16","0.51",,"57","64","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2013-06-17","1.46",,"49","58","42"
