"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-02-22",,"70","80","65"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-02-23",,"72","81","64"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-02-24",,"76","93","65"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-02-25",,"74","93","66"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-02-26",,"74","92","66"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-02-27",,"65","87","61"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-02-28",,"67","77","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-02-29",,"72","85","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-01",,"73","91","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-02",,"74","91","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-03",,"74","88","64"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-04",,"73","89","59"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-05",,"77","92","64"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-06",,"72","92","63"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-07",,"85","96","65"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-08",,"74","96","65"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-09",,"60","84","59"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-10","2.01","63","67","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-11","1.02","67","75","63"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-12","0.02","70","80","63"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-13","0.00","73","88","63"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-14",,"66","88","63"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-15",,"72","84","63"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-16",,"71","84","62"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-17","0.12","71","80","66"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-18","0.08","72","85","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-19","0.01","74","86","61"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-20","0.00","74","87","66"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-21",,"64","87","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-22",,"59","72","56"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-23",,"69","80","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-24",,"73","87","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-25",,"72","87","66"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-26",,"71","84","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-27",,"75","86","63"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-28",,"73","86","62"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-29",,"70","86","56"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-30",,"74","90","52"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-03-31",,"74","90","59"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-01",,"78","90","64"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-02",,"72","90","62"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-03",,"65","81","63"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-04",,"71","82","63"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-05",,"72","86","63"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-06","0.08","53",,"50"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-07","0.24","53","58","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-08","0.00","57","65","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-09",,"61","75","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-10",,"67","81","52"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-11",,"69","81","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-12",,"69","84","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-13",,"67","84","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-14",,"68","83","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-15",,"70","84","56"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-16",,"73","88","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-17",,"71","88","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-18",,"71","85","64"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-19",,"72","86","61"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-20",,"72","86","59"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-21",,"70","85","63"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-22",,"70","83","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-23",,"72","87","59"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-24",,"60","87","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-25",,"67","84","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-26",,"60","84","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-27","0.01","65","83","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-28","0.00","68","87","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-29",,"74","87","62"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-04-30",,"53",,"47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-01",,"53","64","45"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-02",,"57","73","42"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-03",,"62","78","50"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-04",,"56","78","46"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-05",,"59","78","41"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-06",,"63","83","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-07",,"57","83","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-08",,"58","65","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-09",,"60","68","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-10",,"61","74","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-11",,"60","74","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-12",,"67","81","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-13",,"63","81","52"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-14",,"63","78","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-15",,"60","71","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-16",,"59","74","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-17",,"59","74","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-18",,"62","73","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-19",,"65","78","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-20","0.16","56","78","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-21","0.00","58","72","46"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-22",,"59","76","44"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-23",,"62","79","44"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-24",,"64","79","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-25",,"55","77","43"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-26","0.08","54","66","44"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-27","0.01","55","70","32"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-28","0.00","55","72","42"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-29",,"58","75","42"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-30",,"56","75","40"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-05-31",,"58","73","39"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-01",,"60","75","42"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-02",,"57","75","43"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-03",,"57","75","41"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-04",,"54","75","41"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-05",,"56","68","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-06",,"58","70","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-07",,"57","75","42"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-08",,"59","75","41"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-09",,"60","77","41"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-10",,"65","78","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-11",,"52","78","42"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-12",,"46","56","37"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-13",,"50","57","45"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-14",,"55","66","42"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-15",,"60","74","44"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-16",,"62","75","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-17",,"56","75","52"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-18",,"62","76","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-19",,"65","79","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-20",,"66","81","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-21",,"56","81","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-22",,"52","65","50"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-23",,"57","66","50"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-24",,"55","68","44"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-25",,"53","72","40"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-26",,"54","74","37"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-27",,"61","79","44"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-28",,"54","79","38"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-29",,"59","73","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2016-06-30",,"58","78","36"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-01","0.12","57","64","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-02","4.96","54","66","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-03","0.01","51","56","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-04","0.01","52","60","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-05","0.08","51","60","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-06","0.00","55","64","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-07",,"61","67","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-08",,"66","72","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-09","0.12","67","72","61"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-10","0.47","67","74","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-11","0.08","60","70","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-12","0.00","60","66","58"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-13","1.54","64","69","60"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-14","0.59","70","73","62"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-15","0.94","63","71","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-16","0.12","64","69","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-17","1.42","59","69","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-18","0.00","62","73","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-19","0.08","69","73","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-20","0.51","66","72","60"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-21","0.28","61","70","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-22","0.00","62","67","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-23","1.57","58","67","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-24","0.02","58","65","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-25","0.28","58","65","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-26","0.01","58","65","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-27","0.00","63","69","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-28","0.16","64","70","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-29","0.83","54","70","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-30","0.02","56","64","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-01-31","0.12","52","64","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-01","0.00","52","57","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-02",,"55","59","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-03","3.11","61","65","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-04","0.51","58","65","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-05","0.12","52","65","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-06","0.01","54","61","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-07","0.02","62","68","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-08","0.08","59","68","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-09","0.39","52","63","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-10","0.00","52","59","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-11",,"57","62","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-12",,"59","62","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-13",,"54","62","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-14",,"55","60","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-15",,"57","65","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-16",,"61","65","58"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-17","1.34","54","64","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-18","0.00","50","60","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-19",,"54","63","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-20",,"56","63","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-21",,"62","68","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-22","0.28","62","68","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-23","0.12","57","64","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-24","0.01","58","65","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-25","0.03","56","65","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-26","0.00","67","73","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-27","0.20","67","73","64"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-28","0.59","68","73","62"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-02-29","0.24","62","73","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-01","0.02","58","65","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-02","0.43","58","64","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-03","0.04","58","66","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-04","0.43","58","66","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-05","0.08","51","61","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-06","0.00","52","56","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-07","0.03","59","67","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-08","0.59","59","68","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-09","0.00","53","62","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-10","0.04","63","68","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-11","0.16","60","68","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-12","0.01","55","62","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-13","0.55","66","72","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-14","0.20","54","72","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-15","0.00","55","58","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-16",,"54","58","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-17",,"55","61","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-18",,"57","61","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-19",,"55","61","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-20",,"60","66","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-21",,"62","66","60"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-22",,"55","65","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-23",,"57","62","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-24",,"66","70","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-25","0.79","54","70","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-26","0.00","54","65","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-27","2.87","58","66","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-28","0.04","52","61","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-29","0.02","52","56","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-30","0.00","53","58","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-03-31","0.01","55","61","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-01","0.02","53","61","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-02","0.00","60","66","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-03","0.04","60","66","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-04","0.28","57","63","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-05","0.75","60","66","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-06","1.57","51","66","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-07","0.01","50","55","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-08","0.04","51","56","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-09","0.20","51","58","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-10","0.39","50","58","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-11","0.08","55","61",
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-12","0.94","50","61","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-13","0.08","55","60","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-14","0.16","54","60","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-15","0.04","50","57","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-16","0.02","54","59","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-17","0.63","58","62","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-18","0.20","60","64","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-19","1.14","58","66","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2016-04-20","0.31","52","61","50"
