"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-04-07","0.00",,"60","71","56"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-04-08","0.02",,"60","68","56"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-04-09","0.00",,"58","69","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-04-10",,,"58","69","52"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-04-13",,,"67","78","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-04-14",,,"64","84","50"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-04-15",,,"62","84","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-04-16",,,"60","71","56"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-04-17",,,"56","71","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-04-19","0.67",,"62","71","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-04-20","0.01",,"64","80","56"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-04-21","0.00",,"64","80","59"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-04-28",,,"66","76","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-04-29",,,"71","85","50"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-04-30",,,"65","85","56"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-01",,,"62","76","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-02",,,"63","79","46"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-03",,,"51","79","45"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-04",,,"61","74","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-05",,,"65","85","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-06",,,"60","85","52"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-07",,,"60","72","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-08",,,"64","75","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-09",,,"64","80","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-10",,,"56","80","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-11",,,"59","75","52"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-16",,,"69","87","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-17",,,"62","87","56"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-18",,,"63","83","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-19",,,"66","83","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-20",,,"63","83","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-21",,,"65","83","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-22",,,"60","68","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-23",,,"61","75","50"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-24",,,"62","79","46"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-25",,,"64","79","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-26",,,"63","81","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-27",,,"63","81","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-28",,,"62","80","50"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-29",,,"63","83","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-30",,,"68","85","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-05-31",,,"67","85","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-06-01",,,"56","80","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-06-02",,,"59","71","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-06-03",,,"63","75","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-06-04",,,"56","75","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-06-05",,,"48","64","39"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-06-06",,,"49","62","33"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-06-10",,,"58","66","40"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-06-11",,,"54","68","40"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-06-14",,,"63","81","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-06-15",,,"60","81","36"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-06-16",,,"62","81","44"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-06-17",,,"54","79","39"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-06-18",,,"45","66","33"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2015-06-20",,,"57","63","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-01",,,"58","65","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-02",,,"62","66","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-03","0.08",,"61","70","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-04","0.98",,"65","70","61"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-05","0.00",,"64","70","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-06","0.04",,"57","70","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-07","0.04",,"58","64","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-08","0.01",,"65","69","60"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-09","0.12",,"62","69","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-10","0.16",,"63","72","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-11","0.01",,"56","72","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-12","0.39",,"55","64","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-13","0.00",,"66","71","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-14","0.08",,"62","71","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-15","0.47",,"56","67","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-16","0.24",,"60","65","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-17","0.31",,"60","67","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-18","0.00",,"62","67","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-19","2.99",,"61","67","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-20","0.00",,"60","70","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-21","2.24",,"63","72","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-22","0.04",,"60","68","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-23","0.20",,"59","65","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-24","0.43",,"54","65","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-25","0.00",,"56","60","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-26",,,"59","68","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-27",,,"65","71","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-28","0.79",,"60","71","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-29","0.04",,"51","65","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-30","0.04",,"56","63","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-01-31","0.00",,"64","70","60"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-01","0.83",,"59","70","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-02","0.08",,"56","63","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-03","0.02",,"60","67","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-04","0.00",,"64","71","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-05","0.12",,"62","71","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-06","0.24",,"53","69","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-07","0.02",,"51","58","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-08","0.04",,"53","56","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-09","0.00",,"57","60","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-10","1.50",,"66","68","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-11","0.28",,"64","70","61"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-12","0.04",,"65","71","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-13","0.01",,"63","71","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-14","0.01",,"65","72","60"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-15","0.00",,"71","77","65"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-16","0.51",,"60","77","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-17","0.16",,"52","60","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-18","0.00",,"56","60","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-19","0.00",,"59","67","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-20","0.00",,"62","67","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-21","0.51",,"68","78","60"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-22","0.91",,"56","58","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-23","0.12",,"55","61","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-24","0.00",,"56","59","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-25",,,"60","66","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-26",,,"65","69","60"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-27",,,"67","71","63"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-02-28","1.06",,"69","76","63"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-01","1.18",,"65","76","58"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-02","0.43",,"59","70","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-03","0.02",,"54","63",
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-04","0.02",,"59","65","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-05","0.00",,"61","65","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-06","0.39",,"61","65","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-07","0.00",,"62","71","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-08","0.83",,"63","71","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-09","0.87",,"57","69","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-10","0.00",,"64","69","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-11","0.01",,"58","69","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-12","0.00",,"60","66","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-13","0.02",,"63","68","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-14","2.95",,"50","68","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-15","0.03",,"52","55","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-16","0.00",,"57","62","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-17",,,"58","64","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-18","0.04",,"54","64","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-19","0.00",,"55","63","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-20","1.85",,"60","65","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-21","0.04",,"60","65","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-22","0.01",,"69","76","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-23","0.35",,"69","76",
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-24","0.39",,"61","75",
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-25","0.91",,"52","69","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-26","0.00",,"54","59","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-27","1.30",,"58","63","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-28","0.00",,"58","62","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-29","3.78",,"63","69","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-30","0.00",,"57","69","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-03-31","0.04",,"58","63","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-01","0.01",,"62","65","58"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-02","0.00",,"63","69","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-04","0.94",,"65","69","61"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-05","0.20",,"59","69","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-06","0.00",,"60","69","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-07","0.28",,"66","69","60"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-08","0.02",,"66","69","64"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-09","2.09",,"54","67","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-10","0.00",,"57","60","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-12",,,"54","57","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-13","0.08",,"54","61","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-14","0.00",,"59","61","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-15",,,"61","62","60"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-16","1.38",,"63","67","60"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-17","0.16",,"60","67","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-18","0.59",,"53","58","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-19","0.03",,"56","63","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-20","0.01",,"58","63","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-21","0.08",,"63","68","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-22","0.08",,"63","68","58"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-23","0.55",,"58","66","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-24","0.00",,"62","64","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-25","0.01",,"64","69","61"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-26","0.00",,"61","69","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-27","0.24",,"53","66","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-28","0.00",,"59","63","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-29","0.20",,"59","65","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-04-30","0.24",,"53","62","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-01","0.75",,"59","66","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-02","1.06",,"58","66","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-03","0.12",,"52","59","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-04","0.20",,"52","55","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-05","0.02",,"54","57","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-06","0.00",,"56","59","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-07",,,"57","63","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-08","0.08",,"59","63","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-09","0.87",,"56","62","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-10","0.24",,"59","63","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-11","1.30",,"54","63","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-12","0.20",,"49","56","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-13","0.00",,"52","56","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-14","0.08",,"53","56","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-15","0.00",,"53","56","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-16",,,"53","54","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-17",,,"54","60","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-18",,,"57","60","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-19","0.12",,"56","60","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-20","0.16",,"50","60","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-21","0.16",,"52","57","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-22","0.71",,"49","56","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-23","0.71",,"55",,"50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-24","0.08",,"56","63","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2015-05-25","0.08",,"60","64","53"
