"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-12",,,"60","71","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-13",,,"63","78","46"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-14",,,"65","82","50"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-15",,,"58","82","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-16","0.04",,"57","67","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-17","0.00",,"58","68","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-18",,,"62","78","46"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-19",,,"68","82","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-20",,,"72","83","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-21",,,"66","83","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-22",,,"59","76","45"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-23",,,"53","73","34"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-24",,,"51","73","37"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-25",,,"54","69","38"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-26",,,"60","77","36"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-27",,,"68","85","52"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-28",,,"72","87","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-29",,,"49",,"41"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-30",,,"51","62","37"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-08-31",,,"51","65","38"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-01",,,"53","67","43"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-02",,,"54","69","43"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-03",,,"55","73","35"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-04",,,"62","75","38"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-05",,,"60","75","44"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-06",,,"66","83","43"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-07",,,"70","84","46"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-08",,,"69","85","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-09",,,"68","85","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-10",,,"73","92","61"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-11",,,"68","92","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-12",,,"73","92","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-13",,,"70","92","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-14",,,"75","93","56"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-15",,,"71","94","56"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-16",,,"68","94","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-17",,,"74","92","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-18",,,"80","96","62"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-19",,,"60",,"53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-20",,,"52","70","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-21",,,"63","78","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-22",,,"63","79","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-23",,,"68","85","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-24",,,"65","85","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-25",,,"65","87","56"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-26",,,"68","87","59"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-27",,,"71","90","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-28","0.20",,"54","56","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-29","0.00",,"63","72","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-09-30","0.98",,"67","84","59"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-01","0.00",,"58","84","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-02",,,"54","68","50"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-03","0.04",,"50","61","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-04","0.02",,"55","64","43"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-06",,,"67","80","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-07",,,"72","88","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-08",,,"76","92","59"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-09",,,"63","92","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-10","0.04",,"55","75","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-11","0.28",,"61","72","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-12","0.00",,"71","88","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-13","0.24",,"59","88","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-14","0.02",,"59","72","52"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-15","0.01",,"63","84","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-16","0.00",,"60","84","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-17","0.35",,"56","62","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-18","0.00",,"56","63","44"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-19",,,"58","75","44"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-20",,,"58","75","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-21",,,"60","73","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-22",,,"58","70","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-23",,,"62","73","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-24",,,"64","76","52"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-25",,,"65","76","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-26","0.08",,"57","75","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-27","0.04",,"58","69","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-28","0.00",,"66","81","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-29",,,"73","86","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-30","0.04",,"74","91","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-10-31","0.04",,"62","91","59"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-01","0.04",,"62","67","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-02","0.00",,"69","73","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-03",,,"63","73","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-06",,,"64","76","56"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-07",,,"57","66","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-08",,,"66","81","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-09",,,"70","89","56"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-10","0.16",,"66","89","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-11","0.20",,"58","81","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-12","0.00",,"65","69","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-13","0.02",,"69","85","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-14","0.00",,"63","85","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-15",,,"69","86","56"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-16","0.01",,"50",,"44"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-17","0.04",,"53","59","44"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-18","0.00",,"58","70","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-19",,,"61","76","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-25","0.08",,"64","82","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-26","0.28",,"60","74","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-27","0.00",,"69","84","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-28",,,"67","84","59"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-29",,,"61","78","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-11-30",,,"61","71","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-01",,,"66","77","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-02",,,"68","80","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-03",,,"64","82","52"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-04","0.08",,"69","91","59"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-06","0.04",,"67","75","61"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-07","0.00",,"69","76","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-08","0.01",,"69","77","63"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-09","0.00",,"70","83","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-10",,,"67","83","64"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-11","1.73",,"69","80","59"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-12","1.26",,"73","85","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-13","0.00",,"66","85","61"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-14",,,"73","85","62"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-15",,,"67","85","64"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-16","0.67",,"62","78","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-17","0.16",,"63","70","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-18","0.01",,"72","85","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-19","0.00",,"71","85","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-20",,,"72","87","65"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-21",,,"78","88","66"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-22",,,"67","73","64"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-25","0.59",,"77","91","65"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-26","0.01",,"69","91","62"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-27","0.04",,"66","78","62"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-28","0.04",,"69","78","64"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-29","0.04",,"67","78","61"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-30","0.00",,"67","79","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2014-12-31",,,"66","79","60"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-01","0.04",,"50","54","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-02","0.04",,"41","51","34"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-03","0.16",,"41","44","37"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-04","0.02",,"44","46","40"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-05","0.03",,"46","48","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-06","0.08",,"51","55","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-07","1.10",,"45","55","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-08","0.00",,"46","49","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-10",,,"56","59","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-11","0.16",,"56","59","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-12","3.31",,"49","58","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-13","0.00",,"50","53","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-14","0.31",,"47","52","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-15","0.02",,"45","50","40"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-16","0.03",,"46","50","40"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-17","0.04",,"47","50","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-19","0.01",,"49","54","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-20","0.00",,"52","54","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-21","0.16",,"53","58","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-22","1.14",,"46","58","42"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-23","0.04",,"40","50","36"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-24","0.04",,"46","55","36"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-25","0.08",,"55","60","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-26","0.00",,"57","60","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-27",,,"60","63","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-28",,,"55","63","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-07-29",,,"49","51","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-08-01",,,"49","50","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-08-06",,,"57","62","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-08-18","0.04",,"40","48","35"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-08-20","0.94",,"56","57","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-08-21","0.00",,"49","53","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-08-22","0.31",,"45","53","40"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-08-23","0.75",,"47","53","42"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-08-24","0.00",,"41","53","37"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-08-25",,,"44","49","38"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-08-26",,,"44","49","38"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-08-27",,,"43","49","40"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-08-28",,,"50","55","40"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-08-29",,,"58","60","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-08-30",,,"52","60","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-01","0.20",,"49","56","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-02","0.08",,"46","55","41"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-04","2.44",,"41","55","38"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-05","0.12",,"40","45","36"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-06","0.08",,"43","53","40"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-07","0.12",,"49","53","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-08","0.08",,"50","53","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-09","0.16",,"51","54","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-10","0.00",,"54","56","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-11","0.12",,"57","60","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-12","0.00",,"55","60","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-13","0.39",,"51","56","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-14","0.31",,"47","55","42"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-15","0.71",,"47","53","41"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-16","0.04",,"47","53",
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-17","0.00",,"51","55","42"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-18","0.01",,"55","57","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-21","0.02",,"48","54","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-22","0.03",,"51","56","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-23","3.66",,"47","56","42"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-24","0.20",,"41","51","36"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-25","0.16",,"44","51","39"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-26","0.00",,"51","56","42"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-27","0.43",,"55","60","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-28","0.00",,"59","63","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-29","0.51",,"49","52","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-09-30","0.39",,"52",,"32"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-02","1.81",,"50","60","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-05","1.89",,"47","52","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-06","0.00",,"46","49","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-07","0.04",,"44","49","38"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-08","0.00",,"45","52","38"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-09",,,"50","56","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-10",,,"54","61","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-11",,,"56","61","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-12","0.43",,"55","60","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-13","1.14",,"52","59","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-14","0.04",,"51","59","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-15","0.12",,"52","60","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-16","1.42",,"56","60","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-17","0.12",,"49","58","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-18","0.00",,"51","56","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-19","0.02",,"56","61","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-20","0.94",,"59","62","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-22","0.94",,"48","60","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-23","0.00",,"50","57","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-24","0.03",,"52","57","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-25","0.59",,"55","60","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-26","0.00",,"56","60","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-27","0.00",,"55","62","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-28","0.00",,"51","62","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-29","0.20",,"50","57","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-30","0.00",,"50","57","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-10-31","1.26",,"56","62","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-11-01","0.20",,"61","67","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-11-02","0.04",,"54","67","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-11-03","0.43",,"51","65","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-11-04","0.00",,"52","59","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-11-05","0.04",,"52","59","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-11-06","0.01",,"56","63","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-11-07","0.16",,"51","63","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-11-08","0.01",,"49","52","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-11-09","0.00",,"53","59","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-11-10",,,"56","60","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-11-12","1.46",,"52","54","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-11-13","0.31",,"51","54","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-11-14","0.00",,"53","62","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2014-11-15",,,"58","62","54"
