"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-10","0.28","48","53","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-11","0.08","53","57","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-12","1.77","55","58","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-13","0.12","53","58","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-14","0.16","54","60","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-15","0.79","48","60","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-16","0.00","46","51","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-17","0.20","47","53","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-18","0.02","54","59","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-19","0.00","57","60","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-20",,"54","60","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-21",,"48","56","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-22","0.16","50","56","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-23","0.12","48","56","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-24","0.24","42","50","39"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-25","0.16","43","48","38"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-26","0.04","44","50","42"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-27","0.02","45","50","41"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-28","0.03","48","54","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-29","0.04","49","54","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-30","0.02","51","55","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-08-31","0.01","52","57","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-01","0.08","55","60","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-02","0.00","55","61","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-03","0.83","51","60","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-04","0.98","57","60","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-05","0.47","53","60","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-06","3.19","54","57","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-07","0.12","47","55","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-08","0.16","44","53","41"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-09","0.04","44","49","40"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-10","0.12","43","51","39"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-11","0.12","45","51","40"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-12","0.00","53","56","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-13","0.35","49","56","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-14","0.35","47","51","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-15","0.04","45","50","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-16","0.02","44","48","42"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-17","0.08","43","49","39"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-18","0.01","48","52","42"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-19","0.00","56","60","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-20","0.16","53","60","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-21","0.00","56","67","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-22","0.16","58","67","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-23","0.00","58","62","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-24","0.03","55","61","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-25","0.75","49","59","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-26","0.00","50","58","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-27",,"53","60","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-28",,"53","60","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-29",,"53","60","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-09-30",,"55","58","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-01","0.24","52","58","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-02","0.01","54","63","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-03","0.00","51","63","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-04",,"48","54","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-05",,"50","55","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-06","0.02","51","59","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-07","2.56","49","59","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-08","0.12","47","55","42"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-09","0.00","53","57","41"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-10","1.97","55","59","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-11","0.01","54","59","51"
