"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-03-17","0.47","60","67","56"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-03-18","0.00","62","75","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-03-19","0.02","72","87","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-03-20","0.00","71","87","64"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-03-21",,"74","88","66"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-03-29",,"79","87","59"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-03-30",,"73","88","61"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-03-31","0.51","68","88","65"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-01","0.08","67","77","63"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-02","0.00","77","96","65"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-04",,"71",,"67"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-05",,"71","79","63"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-12",,"61","68","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-13",,"67","80","56"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-14",,"66","80","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-15","0.12","64","78","60"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-16","0.00","63","73","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-17",,"65","76","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-18",,"71","80","56"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-19",,"67","80","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-20","0.08","61","76","58"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-21","0.00","65","77","59"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-22","0.01","66","77","57"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-23","0.00","66","81","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-24",,"62","85","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-25",,"67","85","52"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-26",,"70",,"56"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-27",,"69","80","61"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-28",,"60","84","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-29",,"62","84","59"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-04-30",,"61","71","54"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-01",,"61","75","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-02",,"66","82","52"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-03",,"64","83","52"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-04",,"59","83","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-05",,"60","80","40"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-06",,"60","81","41"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-07",,"58","81","42"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-08",,"61","81","40"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-09",,"64","83","46"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-10",,"61","83","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-11",,"67","85","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-12",,"64","85","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-13","0.24","56","82","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-14","0.00","55","68","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-15",,"51","59","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-16","1.10","51","59","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-17","0.51","55","63","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-21","0.00","67","78","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-22",,"63","81","50"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-23",,"55","81","45"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-24",,"66","85","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-25",,"57","85","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-26",,"60","76","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-27",,"60","76","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-28",,"62","80","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-29",,"65","81","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-30",,"57","81","45"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-05-31",,"60","78","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-01",,"62","78","50"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-02",,"57","76","44"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-03",,"61","78","43"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-04",,"55","78","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-05",,"47","63","37"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-06",,"48","69","35"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-07",,"53","79","34"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-08",,"59","79","37"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-09",,"62","76","40"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-10",,"56","76","40"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-11",,"56","73","45"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-12",,"58","72","45"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-13",,"60","73","45"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-14",,"63","72","45"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-15",,"66","81","55"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-16",,"58","81","47"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-17",,"58","73","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-18",,"66","85","53"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-19",,"65","85","51"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-20",,"58","81","48"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-21",,"61","79","45"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-22",,"56","79","43"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-23",,"60","77","40"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-24",,"60","78","46"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-25",,"59","79","43"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-26",,"55","79","43"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-27",,"59","74","42"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-28",,"54","74","42"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-29",,"63","76","49"
"SF003724960","VRYHEID, SF","-27.783","30.8","1163.0","2018-06-30",,"57","77","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-01","0.00","64","71","60"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-02",,"64","71","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-03","1.46","60","65","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-04","0.24","59","66","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-05","0.71","64","69","58"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-06","0.01","60","65","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-07","0.01","59","66","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-08","0.04","65","72","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-11",,"60","62","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-12",,"56","62","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-13",,"57","64","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-14",,"61","65","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-15",,"64","70","58"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-16","0.04","66","71","62"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-17","0.20","58","71","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-18","0.31","54","57","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-19","0.00","56","62","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-20",,"62","65","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-21","2.44","58","67","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-22","0.04","57","67","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-23","0.00","56","67","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-24",,"59","65","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-25",,"63","73","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-26",,"70","75","65"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-27",,"64","75","58"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-28","0.47","60","75","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-29","0.00","59","64","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-30","0.01","61","67","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-01-31","1.38","60","68","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-01","0.00","58","66","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-02","0.00","64","71","58"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-03","0.28","72","77","61"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-04","0.08","66","77","60"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-05","0.51","57","69","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-06","0.02","62","69","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-07","0.08","60","69","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-08","0.12","52","67","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-09","0.00","53","60","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-10",,"59","68","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-11",,"62","68","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-12","0.16","65","72","62"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-13","0.12","64","72","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-14","0.12","70","77","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-15","0.08","56","77","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-16","0.00","57","65","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-17","0.08","58","65","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-18","0.00","60","66","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-19","0.08","63","66","60"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-20","0.04","67","74","61"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-21","0.08","66","74","62"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-22","0.04","56","69","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-23","0.00","56","64","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-24",,"66","71","58"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-25","0.43","62","71","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-26","0.63","57","70","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-27","0.00","58","64","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-02-28",,"59","67","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-01","1.57","62","67","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-02","0.12","56","66","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-03","0.00","58","68","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-04","0.03","60","68","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-05","0.00","61","68","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-06",,"63","69","60"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-07",,"64","71","60"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-08","0.31","61","71","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-09","0.12","58","63","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-10","0.00","60","63","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-11",,"64","68","60"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-12","0.39","65","70","61"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-13","0.04","58","70","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-14","0.08","56","62","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-15","3.03","63","72","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-16","0.35","63","72","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-17","0.31","64","71","61"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-18","0.00","66","71","61"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-19","0.51","59","70","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-20","0.02","60","67","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-21","0.51","70","76","63"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-22","0.83","62","76","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-23","0.00","56","63","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-24",,"57","63","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-25","0.04","64","68","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-26","0.71","58","67","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-27","0.04","56","61","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-28","0.00","59","63","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-29","0.08","57","63","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-30","0.00","54","60","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-03-31",,"58","64","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-01","0.43","58","64","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-02","0.43","60","65","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-03","0.20","56","64","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-04","0.03","56","61","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-05","0.00","54","61","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-06",,"56","61","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-07",,"57","62","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-08",,"57","62","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-09",,"58","61","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-10","0.31","63","66","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-11","1.50","57","66","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-12","0.00","58","62","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-13","0.04","65","68","59"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-14","0.00","66","69","65"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-15",,"62","69","58"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-16",,"53","65","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-17","0.12","49","56","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-18","0.03","57","61","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-19","0.01","60","63","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-20","1.10","55","63","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-21","0.24","49","58","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-22","0.16","48","54","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-23","0.20","52","56","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-24","0.12","54","59","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-25","0.00","59","64","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-26","1.06","50","64","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-29",,"59","64","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-04-30","1.38","54","64","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-05-01","0.43","53","57","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-05-02","0.59","61","64","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-05-03","1.81","57","64","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-05-04","0.16","46","59","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-05-05","0.12","47","50","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-05-06","0.01","51","56","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-05-07","0.00","56","57","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-05-08","0.35","51","57","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-05-09","0.04","49","55","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-05-10","0.00","57","59","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-05-11","0.28","58","61","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2018-05-12","0.04","59","62","56"
